date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:09:35	101721/101721	---MCZ	200	added ('OK')	text/html	etag:cacheable:4417e6dce3acc7ee9ee00c7b18754528	https://oldiesoldies.com/products/vintage-mini-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-mini-bag.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-mini-bag)
22:09:36	487/487	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:41be3939dbd2fb1b076241fbd6b585c7	https://oldiesoldies.com/products/vintage-mini-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-mini-bag.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-mini-bag)
22:09:37	110981/110981	---MCZ	200	added ('OK')	text/html	etag:cacheable:59d0f93d0dbae7a5f9e2cea1d03c6be8	https://oldiesoldies.com/products/vintage-belt-13	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-13.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-13)
22:09:38	1719/1719	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:85f7f1066ac5aae77a8b33e1fb76bd78	https://oldiesoldies.com/products/vintage-belt-13.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-13.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-13)
22:09:39	117485/117485	---MCZ	200	added ('OK')	text/html	etag:cacheable:278fe23667d9b6b6238c2a43349184eb	https://oldiesoldies.com/products/vintage-belt-12	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-12.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-12)
22:09:40	1361/1361	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bca2db6ce3deb90e15bbb970d65d6495	https://oldiesoldies.com/products/vintage-belt-12.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-12.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-12)
22:09:41	113349/113349	---MCZ	200	added ('OK')	text/html	etag:cacheable:2055e64dadc040f707be65003d6e5795	https://oldiesoldies.com/products/vintage-2-way-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-2-way-bag.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-2-way-bag)
22:09:42	2300/2300	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d7d1e04fafe172d26dffd973b93b4cdd	https://oldiesoldies.com/products/vintage-2-way-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-2-way-bag.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-2-way-bag)
22:09:43	110167/110167	---MCZ	200	added ('OK')	text/html	etag:cacheable:7d037ef46f5bd4f9de3d70c7f3dc3c38	https://oldiesoldies.com/products/vintage-belt-11	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-11.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-11)
22:09:43	953/953	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bfc3f68c73ec01870469df17caa85ff5	https://oldiesoldies.com/products/vintage-belt-11.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-11.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-11)
22:09:46	112390/112390	---MCZ	200	added ('OK')	text/html	etag:cacheable:ac320535cbfee65e9df47c2c047e00f9	https://oldiesoldies.com/collections/all?page=5	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/allaf4d.html	(from https://oldiesoldies.com/collections/all?page=4)
22:09:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:46%20GMT	https://oldiesoldies.com/collections/all/products/granny-crochet-ribbon-tank-black	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/granny-crochet-ribbon-tank-black	(from https://oldiesoldies.com/collections/all?page=4)
22:09:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:47%20GMT	https://oldiesoldies.com/collections/all/products/granny-crochet-ribbon-tank-camel-1	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/granny-crochet-ribbon-tank-camel-1	(from https://oldiesoldies.com/collections/all?page=4)
22:09:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:48%20GMT	https://oldiesoldies.com/collections/all/products/granny-crochet-ribbon-tank-camel	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/granny-crochet-ribbon-tank-camel	(from https://oldiesoldies.com/collections/all?page=4)
22:09:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:49%20GMT	https://oldiesoldies.com/collections/all/products/handwoven-drawstring-mini-bucket-bag-beige	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/handwoven-drawstring-mini-bucket-bag-beige	(from https://oldiesoldies.com/collections/all?page=4)
22:09:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:50%20GMT	https://oldiesoldies.com/collections/all/products/handwoven-drawstring-mini-bucket-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/handwoven-drawstring-mini-bucket-bag	(from https://oldiesoldies.com/collections/all?page=4)
22:09:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:51%20GMT	https://oldiesoldies.com/collections/all/products/handwoven-drawstring-mini-bucket-bag-brown	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/handwoven-drawstring-mini-bucket-bag-brown	(from https://oldiesoldies.com/collections/all?page=4)
22:09:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:52%20GMT	https://oldiesoldies.com/collections/all/products/inky-lace-dress	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/inky-lace-dress	(from https://oldiesoldies.com/collections/all?page=4)
22:09:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:53%20GMT	https://oldiesoldies.com/collections/all/products/jute-bag-in-natural-colour-medium-size	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/jute-bag-in-natural-colour-medium-size	(from https://oldiesoldies.com/collections/all?page=4)
22:09:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:54%20GMT	https://oldiesoldies.com/collections/all/products/jute-bag-in-natural-colour	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/jute-bag-in-natural-colour	(from https://oldiesoldies.com/collections/all?page=4)
22:09:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:55%20GMT	https://oldiesoldies.com/collections/all/products/strapped-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/strapped-jute-bag	(from https://oldiesoldies.com/collections/all?page=4)
22:09:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:56%20GMT	https://oldiesoldies.com/collections/all/products/jute-market-bag-in-mixed-colours-7-colours	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/jute-market-bag-in-mixed-colours-7-colours	(from https://oldiesoldies.com/collections/all?page=4)
22:09:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:09:57%20GMT	https://oldiesoldies.com/collections/all/products/jute-market-bag-10-colours	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/jute-market-bag-10-colours	(from https://oldiesoldies.com/collections/all?page=4)
22:09:59	4923/4923	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:cd6203449d74024c56ee3cb551c6002b	https://oldiesoldies.com/products/dot-corn-hand-block-printed-dress.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/dot-corn-hand-block-printed-dress.oembed	(from https://oldiesoldies.com/products/dot-corn-hand-block-printed-dress)
22:10:00	4787/4787	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:79b70672d0c9b7f69fab8fd419971b2c	https://oldiesoldies.com/products/dot-hand-embroidered-long-shirt-camisole-set.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/dot-hand-embroidered-long-shirt-camisole-set.oembed	(from https://oldiesoldies.com/products/dot-hand-embroidered-long-shirt-camisole-set)
22:10:02	4237/4237	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ecef3b06086d2f4aead98c7ac8c66693	https://oldiesoldies.com/products/flower-hand-block-printed-blouse.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/flower-hand-block-printed-blouse.oembed	(from https://oldiesoldies.com/products/flower-hand-block-printed-blouse)
22:10:03	113692/113692	---MCZ	200	added ('OK')	text/html	etag:cacheable:417a93cf328e6aa18804b3fab3085c4a	https://oldiesoldies.com/products/rosie-hand-block-printed-blouse	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rosie-hand-block-printed-blouse.html	(from https://oldiesoldies.com/collections/select/products/rosie-hand-block-printed-blouse)
22:10:04	4748/4748	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ff319392fc7da2890ee38e09d8a4d224	https://oldiesoldies.com/products/rosie-hand-block-printed-blouse.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rosie-hand-block-printed-blouse.oembed	(from https://oldiesoldies.com/collections/select/products/rosie-hand-block-printed-blouse)
22:10:05	155095/155095	---MCZ	200	added ('OK')	text/html	etag:cacheable:d1906d505a1d48d39703d0e1b06f56c8	https://oldiesoldies.com/products/moon-hand-embroidered-long-shirt	/Users/kenhung/tt/tttt/oldiesoldies.com/products/moon-hand-embroidered-long-shirt.html	(from https://oldiesoldies.com/collections/select/products/moon-hand-embroidered-long-shirt)
22:10:06	5170/5170	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:a21bcd403dbb79c1fb7f422c71fe0763	https://oldiesoldies.com/products/moon-hand-embroidered-long-shirt.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/moon-hand-embroidered-long-shirt.oembed	(from https://oldiesoldies.com/collections/select/products/moon-hand-embroidered-long-shirt)
22:10:07	70822/70822	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:985035e45f6a3afba701aaccf4402873	https://oldiesoldies.com/collections/vintage.oembed?page=5	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintageaf4d.oembed	(from https://oldiesoldies.com/collections/vintage?page=5)
22:10:08	95209/95209	---MCZ	200	added ('OK')	text/html	etag:cacheable:ad9ad9d528ac43f8c6f8c8182983d5b3	https://oldiesoldies.com/collections/vintage/products/vintage-heart-mini-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/vintage/products/vintage-heart-mini-bag.html	(from https://oldiesoldies.com/collections/vintage?page=5)
22:10:09	106059/106059	---MCZ	200	added ('OK')	text/html	etag:cacheable:b5915f64dcfb41ca4f659cbfe503599e	https://oldiesoldies.com/products/vintage-belt-10	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-10.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-10)
22:10:09	1328/1328	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:22c4b30a5f15cbe075b5669ceccb79fd	https://oldiesoldies.com/products/vintage-belt-10.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-10.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-10)
22:10:11	95944/95944	---MCZ	200	added ('OK')	text/html	etag:cacheable:8d5b94e50c6509fa77acd583cdc3c728	https://oldiesoldies.com/products/vintage-belt-9	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-9.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-9)
22:10:12	1535/1535	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0f547f7792a871004af09b04f1dc6972	https://oldiesoldies.com/products/vintage-belt-9.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-9.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-9)
22:10:13	90905/90905	---MCZ	200	added ('OK')	text/html	etag:cacheable:4fa38335fb2d4574462825030a4e393b	https://oldiesoldies.com/products/vintage-belt-8	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-8.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-8)
22:10:13	1593/1593	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:60e2fec06abc6ac6a1023de4a57ef178	https://oldiesoldies.com/products/vintage-belt-8.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-8.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-8)
22:10:15	98797/98797	---MCZ	200	added ('OK')	text/html	etag:cacheable:67ec607fea90189e2890693085c2abec	https://oldiesoldies.com/products/vintage-belt-7	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-7.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-7)
22:10:16	1625/1625	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e79806b50ca4ec9636de323e7554f65b	https://oldiesoldies.com/products/vintage-belt-7.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-7.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-7)
22:10:17	95607/95607	---MCZ	200	added ('OK')	text/html	etag:cacheable:76c497ef6b542d9f8d21ae6e308b3542	https://oldiesoldies.com/products/vintage-belt-6	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-6.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-6)
22:10:17	1611/1611	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:15bffcc4761a26de91192aaee69c2f80	https://oldiesoldies.com/products/vintage-belt-6.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-6.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-6)
22:10:19	96102/96102	---MCZ	200	added ('OK')	text/html	etag:cacheable:5a75720c3391b745e7d607455305a942	https://oldiesoldies.com/products/vintage-belt-5	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-5.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-5)
22:10:20	1881/1881	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:693311da3f7e73b69fff35d6cc04f5e0	https://oldiesoldies.com/products/vintage-belt-5.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-5.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-5)
22:10:21	96642/96642	---MCZ	200	added ('OK')	text/html	etag:cacheable:eb7b287c8b845bd6359bdbde90ea7af7	https://oldiesoldies.com/products/vintage-belt-4	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-4.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-4)
22:10:22	1226/1226	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:bab8d607926dfc02a4195b44e385172c	https://oldiesoldies.com/products/vintage-belt-4.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-4.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-4)
22:10:23	94807/94807	---MCZ	200	added ('OK')	text/html	etag:cacheable:a50c2dd2f8598e37ade2f4353c647c30	https://oldiesoldies.com/products/vintage-belt-3	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-3.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-3)
22:10:24	1018/1018	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6dde007ee1ec897433e2fd7e4bc5c2e1	https://oldiesoldies.com/products/vintage-belt-3.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-3.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-3)
22:10:25	86933/86933	---MCZ	200	added ('OK')	text/html	etag:cacheable:484c3d059d0464a5397ea312808bcae5	https://oldiesoldies.com/products/vintage-belt-2	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-2.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-2)
22:10:26	875/875	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:2a946763e3bca52bef8dea0681427fb0	https://oldiesoldies.com/products/vintage-belt-2.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-2.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-2)
22:10:27	83644/83644	---MCZ	200	added ('OK')	text/html	etag:cacheable:3895279f1afe63f3b65ff5bf9f037f3c	https://oldiesoldies.com/products/vintage-belt-1	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-1.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-1)
22:10:28	1471/1471	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:66b8466f4453bfa98b1e315db8edfbe8	https://oldiesoldies.com/products/vintage-belt-1.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt-1.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt-1)
22:10:29	92282/92282	---MCZ	200	added ('OK')	text/html	etag:cacheable:9b16f5a3ea91c89d75202ab8ff193065	https://oldiesoldies.com/products/vintage-belt	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt)
22:10:31	896/896	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d947170859bf90f0293548d30ff4c8f6	https://oldiesoldies.com/products/vintage-belt.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-belt.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-belt)
22:10:32	112316/112316	---MCZ	200	added ('OK')	text/html	etag:cacheable:eb17d7777300f952b875b4cc2dd2ad2b	https://oldiesoldies.com/collections/all?page=6	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/allc575.html	(from https://oldiesoldies.com/collections/all?page=5)
22:10:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:32%20GMT	https://oldiesoldies.com/collections/all/products/jute-string-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/jute-string-bag	(from https://oldiesoldies.com/collections/all?page=5)
22:10:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:33%20GMT	https://oldiesoldies.com/collections/all/products/jute-striped-string-bag-large	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/jute-striped-string-bag-large	(from https://oldiesoldies.com/collections/all?page=5)
22:10:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:34%20GMT	https://oldiesoldies.com/collections/all/products/labradorite-925-silver-cigar-band-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/labradorite-925-silver-cigar-band-ring	(from https://oldiesoldies.com/collections/all?page=5)
22:10:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:35%20GMT	https://oldiesoldies.com/collections/all/products/labradorite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/labradorite-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=5)
22:10:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:36%20GMT	https://oldiesoldies.com/collections/all/products/labradorite-925-silver-ring-1	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/labradorite-925-silver-ring-1	(from https://oldiesoldies.com/collections/all?page=5)
22:10:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:37%20GMT	https://oldiesoldies.com/collections/all/products/labradorite-925-silver-ring-2	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/labradorite-925-silver-ring-2	(from https://oldiesoldies.com/collections/all?page=5)
22:10:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:38%20GMT	https://oldiesoldies.com/collections/all/products/lace-texture-top-1	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/lace-texture-top-1	(from https://oldiesoldies.com/collections/all?page=5)
22:10:40	86663/86663	---MCZ	200	added ('OK')	text/html	etag:cacheable:fe9e45d4845538f39fe3cc44d646e472	https://oldiesoldies.com/products/lace-texture-top-1	/Users/kenhung/tt/tttt/oldiesoldies.com/products/lace-texture-top-1.html	(from https://oldiesoldies.com/collections/all?page=5)
22:10:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:40%20GMT	https://oldiesoldies.com/collections/all/products/moon-hand-embroidered-long-shirt	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/moon-hand-embroidered-long-shirt	(from https://oldiesoldies.com/collections/all?page=5)
22:10:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:41%20GMT	https://oldiesoldies.com/collections/all/products/moonstone-925-silver-band-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/moonstone-925-silver-band-ring	(from https://oldiesoldies.com/collections/all?page=5)
22:10:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:42%20GMT	https://oldiesoldies.com/collections/all/products/natural-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/natural-jute-bag	(from https://oldiesoldies.com/collections/all?page=5)
22:10:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:43%20GMT	https://oldiesoldies.com/collections/all/products/nerdy-duck-from-nepal	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/nerdy-duck-from-nepal	(from https://oldiesoldies.com/collections/all?page=5)
22:10:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:44%20GMT	https://oldiesoldies.com/collections/all/products/oval-crystal-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/oval-crystal-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=5)
22:10:46	94455/94455	---MCZ	200	added ('OK')	text/html	etag:cacheable:1448f333294a5f33149a15c7e6b5250c	https://oldiesoldies.com/products/vintage-heart-mini-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-heart-mini-bag.html	(from https://oldiesoldies.com/collections/vintage/products/vintage-heart-mini-bag)
22:10:47	1593/1593	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:1a0afd032d219beadd898cf6cbb1cbeb	https://oldiesoldies.com/products/vintage-heart-mini-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/vintage-heart-mini-bag.oembed	(from https://oldiesoldies.com/collections/vintage/products/vintage-heart-mini-bag)
22:10:49	112392/112392	---MCZ	200	added ('OK')	text/html	etag:cacheable:63d3d7ac8838045d4e71ff6550e2c955	https://oldiesoldies.com/collections/all?page=7	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all235c.html	(from https://oldiesoldies.com/collections/all?page=6)
22:10:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:49%20GMT	https://oldiesoldies.com/collections/all/products/peridot-raw-finish-925-silver-irregular-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/peridot-raw-finish-925-silver-irregular-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:10:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:50%20GMT	https://oldiesoldies.com/collections/all/products/picture-jasper-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/picture-jasper-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:10:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:51%20GMT	https://oldiesoldies.com/collections/all/products/plain-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/plain-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:10:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:52%20GMT	https://oldiesoldies.com/collections/all/products/poppies-bag-l-size	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/poppies-bag-l-size	(from https://oldiesoldies.com/collections/all?page=6)
22:10:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:53%20GMT	https://oldiesoldies.com/collections/all/products/poppies-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/poppies-bag	(from https://oldiesoldies.com/collections/all?page=6)
22:10:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:54%20GMT	https://oldiesoldies.com/collections/all/products/powder-kota-doria-a-line-wrap-dress	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/powder-kota-doria-a-line-wrap-dress	(from https://oldiesoldies.com/collections/all?page=6)
22:10:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:55%20GMT	https://oldiesoldies.com/collections/all/products/000prehnite-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/000prehnite-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:10:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:56%20GMT	https://oldiesoldies.com/collections/all/products/puffy-top-linen	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/puffy-top-linen	(from https://oldiesoldies.com/collections/all?page=6)
22:10:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:57%20GMT	https://oldiesoldies.com/collections/all/products/rainbow-moonstone-cubic-zirconia-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/rainbow-moonstone-cubic-zirconia-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:10:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:58%20GMT	https://oldiesoldies.com/collections/all/products/rainbow-moonstone-925-silver-bubble-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/rainbow-moonstone-925-silver-bubble-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:10:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:10:59%20GMT	https://oldiesoldies.com/collections/all/products/rhodo-crosite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/rhodo-crosite-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=6)
22:11:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Mar%202023%2014:11:00%20GMT	https://oldiesoldies.com/collections/all/products/rhodochrosite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/all/products/rhodochrosite-925-silver-ring	(from https://oldiesoldies.com/collections/all?page=6)
